month,day,baar,time,eldata,tmdata,hddata
12,19,2,24,0.8,14.82,72.3
12,20,3,1,0.6,14.92,73.0
12,20,3,2,0.6,14.96,73.8
12,20,3,3,0.6,14.53,74.6
12,20,3,4,0.6,14.2,75.3
12,20,3,5,0.6,13.84,76.2
12,20,3,6,1.0,14.0,77.0
12,20,3,7,1.4,15.02,77.8
12,20,3,8,1.4,17.3,78.7
12,20,3,9,1.4,19.78,79.5
12,20,3,10,1.4,22.14,78.4
12,20,3,11,1.3,24.45,77.4
12,20,3,12,1.2,25.65,76.3
12,20,3,13,1.3,25.58,75.4
12,20,3,14,1.2,24.15,74.5
12,20,3,15,1.3,23.59,73.6
12,20,3,16,1.3,21.98,72.9
12,20,3,17,1.3,20.61,72.3
12,20,3,18,1.5,20.36,71.8
12,20,3,19,1.8,19.55,71.5
12,20,3,20,1.6,19.36,71.3
12,20,3,21,1.4,18.99,71.2
12,20,3,22,1.0,18.8,71.2
12,20,3,23,0.8,18.44,71.4
12,20,3,24,0.6,16.84,71.6
12,21,4,1,0.6,16.36,72.0
12,21,4,2,0.6,15.69,72.4
12,21,4,3,0.6,15.42,72.9
12,21,4,4,0.6,15.2,73.4
12,21,4,5,0.6,14.76,74.0
12,21,4,6,1.0,14.77,74.7
12,21,4,7,1.4,16.03,75.3
12,21,4,8,1.4,18.44,76.0
12,21,4,9,1.4,20.09,76.7
12,21,4,10,1.4,22.02,78.9
12,21,4,11,1.3,23.44,81.1
12,21,4,12,1.3,19.09,83.2
12,21,4,13,1.3,16.19,85.3
12,21,4,14,1.3,17.35,87.2
12,21,4,15,1.4,16.15,89.0
12,21,4,16,1.4,15.97,90.6
12,21,4,17,1.5,16.24,92.1
12,21,4,18,1.6,15.7,93.3
12,21,4,19,1.7,14.99,94.3
12,21,4,20,1.7,14.01,95.0
12,21,4,21,1.3,13.71,95.6
12,21,4,22,1.1,13.7,95.9
12,21,4,23,0.7,13.73,96.1
12,21,4,24,0.6,13.71,96.1
12,22,5,1,0.7,13.93,95.9
12,22,5,2,0.7,13.86,95.7
12,22,5,3,0.7,13.5,95.3
12,22,5,4,0.7,13.69,94.8
12,22,5,5,0.6,13.79,94.2
12,22,5,6,1.0,13.79,93.6
12,22,5,7,1.4,14.08,92.9
12,22,5,8,1.9,15.98,92.1
12,22,5,9,2.4,18.88,91.4
12,22,5,10,1.6,20.33,87.1
12,22,5,11,1.5,21.22,83.0
12,22,5,12,1.3,21.64,78.9
12,22,5,13,1.3,22.69,75.0
12,22,5,14,1.2,22.22,71.3
12,22,5,15,1.3,22.14,67.9
12,22,5,16,1.3,22.47,64.8
12,22,5,17,1.3,21.88,62.2
12,22,5,18,1.4,20.95,60.0
12,22,5,19,1.9,19.66,58.3
12,22,5,20,1.8,18.5,57.1
12,22,5,21,1.5,17.63,56.3
12,22,5,22,1.1,16.59,56.0
12,22,5,23,0.8,16.22,56.0
12,22,5,24,0.6,15.48,56.4
12,23,6,1,0.6,15.06,57.1
12,23,6,2,0.6,15.27,58.0
12,23,6,3,0.6,15.31,59.2
12,23,6,4,0.6,15.29,60.6
12,23,6,5,0.7,15.15,62.2
12,23,6,6,1.0,15.42,63.9
12,23,6,7,1.4,16.52,65.7
12,23,6,8,1.4,18.7,67.6
12,23,6,9,1.4,20.72,69.5
12,23,6,10,1.3,22.96,67.9
12,23,6,11,1.3,24.19,66.3
12,23,6,12,1.3,25.21,64.8
12,23,6,13,1.3,25.47,63.4
12,23,6,14,1.3,25.39,62.1
12,23,6,15,1.4,23.89,61.0
12,23,6,16,1.3,23.53,60.1
12,23,6,17,1.3,22.48,59.5
12,23,6,18,1.5,21.19,59.1
12,23,6,19,1.8,19.81,59.0
12,23,6,20,1.7,15.65,59.2
12,23,6,21,1.5,15.26,59.7
12,23,6,22,1.1,15.38,60.5
12,23,6,23,0.8,15.51,61.4
12,23,6,24,0.6,15.63,62.6
12,24,0,1,0.6,15.28,63.9
12,24,0,2,0.6,15.36,65.5
12,24,0,3,0.6,16.0,67.1
12,24,0,4,0.6,16.42,68.9
12,24,0,5,0.7,16.58,70.8
12,24,0,6,0.9,16.52,72.8
12,24,0,7,1.3,17.07,74.8
12,24,0,8,1.4,18.51,76.9
12,24,0,9,1.6,19.84,79.0
12,24,0,10,1.5,20.21,75.8
12,24,0,11,1.3,18.89,72.7
12,24,0,12,1.2,19.49,69.6
12,24,0,13,1.1,21.01,66.8
12,24,0,14,1.1,22.35,64.1
12,24,0,15,1.1,23.94,61.7
12,24,0,16,1.1,23.97,59.6
12,24,0,17,1.1,22.84,58.0
12,24,0,18,1.2,21.09,56.7
12,24,0,19,1.5,19.61,55.9
12,24,0,20,1.8,18.49,55.6
12,24,0,21,1.5,17.85,55.7
12,24,0,22,1.2,17.01,56.2
12,24,0,23,0.9,16.44,57.0
12,24,0,24,0.7,15.72,58.1
12,25,1,1,0.7,15.1,59.6
12,25,1,2,0.6,14.88,61.3
12,25,1,3,0.7,14.74,63.2
12,25,1,4,0.6,14.2,65.4
12,25,1,5,0.9,13.92,67.7
12,25,1,6,1.3,14.4,70.1
12,25,1,7,1.6,15.33,72.6
12,25,1,8,1.7,17.99,75.2
12,25,1,9,1.6,19.9,77.8
12,25,1,10,1.4,21.8,75.1
12,25,1,11,1.4,22.49,72.4
12,25,1,12,1.3,23.22,69.9
12,25,1,13,1.2,24.33,67.5
12,25,1,14,1.2,24.88,65.3
12,25,1,15,1.2,23.95,63.3
12,25,1,16,1.3,24.32,61.7
12,25,1,17,1.4,23.27,60.4
12,25,1,18,1.4,21.93,59.5
12,25,1,19,1.7,20.98,59.0
12,25,1,20,1.8,20.02,59.0
12,25,1,21,1.5,18.89,59.4
12,25,1,22,1.3,18.02,60.1
12,25,1,23,1.0,17.4,61.1
12,25,1,24,0.7,16.58,62.4
12,26,2,1,0.6,15.84,64.1
12,26,2,2,0.7,15.38,65.9
12,26,2,3,0.7,15.48,68.0
12,26,2,4,0.7,15.5,70.2
12,26,2,5,0.7,15.69,72.6
12,26,2,6,1.0,15.85,75.1
12,26,2,7,1.4,14.7,77.7
12,26,2,8,1.6,15.19,80.4
12,26,2,9,1.4,17.22,83.1
12,26,2,10,1.5,21.37,81.7
12,26,2,11,1.4,22.59,80.4
12,26,2,12,1.4,22.42,79.0
12,26,2,13,1.2,23.38,77.8
12,26,2,14,1.3,24.35,76.6
12,26,2,15,1.3,24.7,75.4
12,26,2,16,1.4,23.04,74.4
12,26,2,17,1.4,22.2,73.5
12,26,2,18,1.4,21.05,72.8
12,26,2,19,1.7,20.56,72.2
12,26,2,20,1.7,20.03,71.8
12,26,2,21,1.5,19.43,71.4
12,26,2,22,1.3,18.8,71.3
12,26,2,23,0.9,17.87,71.2
12,26,2,24,0.7,17.42,71.2
12,27,3,1,0.6,16.58,71.3
12,27,3,2,0.6,16.49,71.6
12,27,3,3,0.6,15.72,71.8
12,27,3,4,0.6,15.88,72.2
12,27,3,5,0.7,15.55,72.6
12,27,3,6,1.0,15.81,73.0
12,27,3,7,1.3,17.08,73.5
12,27,3,8,1.5,19.27,74.0
12,27,3,9,1.4,21.62,74.5
12,27,3,10,1.4,22.42,72.2
12,27,3,11,1.4,23.07,69.8
12,27,3,12,1.3,21.73,67.6
12,27,3,13,1.2,20.24,65.5
12,27,3,14,1.3,19.97,63.4
12,27,3,15,1.2,20.86,61.6
12,27,3,16,1.2,20.36,60.0
12,27,3,17,1.2,21.62,58.6
12,27,3,18,1.6,20.45,57.5
12,27,3,19,1.8,19.28,56.7
12,27,3,20,2.3,18.45,56.2
12,27,3,21,1.6,17.57,55.9
12,27,3,22,1.2,17.02,55.9
12,27,3,23,0.9,16.79,56.2
12,27,3,24,0.7,16.16,56.6
12,28,4,1,0.6,15.98,57.2
12,28,4,2,0.6,15.7,58.0
12,28,4,3,0.6,15.15,58.9
12,28,4,4,0.6,14.93,60.0
12,28,4,5,0.7,14.95,61.1
12,28,4,6,0.9,15.58,62.4
12,28,4,7,1.3,16.82,63.7
12,28,4,8,1.6,18.78,65.0
12,28,4,9,1.5,20.83,66.4
12,28,4,10,1.5,22.62,66.3
12,28,4,11,1.5,24.23,66.2
12,28,4,12,1.4,24.7,66.1
12,28,4,13,1.4,24.05,66.0
12,28,4,14,1.3,23.9,66.0
12,28,4,15,1.3,24.25,65.9
12,28,4,16,1.2,22.87,65.9
12,28,4,17,1.5,21.3,65.9
12,28,4,18,1.6,18.7,66.0
12,28,4,19,1.8,17.86,66.1
12,28,4,20,1.7,17.5,66.2
12,28,4,21,1.5,17.16,66.4
12,28,4,22,1.1,16.66,66.6
12,28,4,23,0.8,15.79,66.8
12,28,4,24,0.7,15.32,67.1
12,29,5,1,0.6,14.72,67.3
12,29,5,2,0.6,14.19,67.6
12,29,5,3,0.6,13.64,68.0
12,29,5,4,0.6,13.59,68.3
12,29,5,5,0.8,13.45,68.6
12,29,5,6,1.1,14.11,69.0
12,29,5,7,1.3,15.58,69.4
12,29,5,8,1.5,18.3,69.7
12,29,5,9,1.5,19.59,70.1
12,29,5,10,1.3,21.63,68.7
12,29,5,11,1.3,22.84,67.4
12,29,5,12,1.3,23.27,66.1
12,29,5,13,1.2,23.04,64.7
12,29,5,14,1.3,23.39,63.5
12,29,5,15,1.3,23.19,62.2
12,29,5,16,1.3,23.18,61.1
12,29,5,17,1.5,22.5,59.9
12,29,5,18,1.5,21.66,58.9
12,29,5,19,1.8,21.03,57.9
12,29,5,20,1.8,20.12,57.0
12,29,5,21,1.5,19.38,56.2
12,29,5,22,1.1,18.22,55.4
12,29,5,23,0.8,17.11,54.7
12,29,5,24,0.8,16.68,54.1
12,30,6,1,0.7,15.62,53.4
12,30,6,2,0.7,14.77,52.9
12,30,6,3,0.7,14.39,52.3
12,30,6,4,0.7,14.36,51.8
12,30,6,5,0.7,14.01,51.4
12,30,6,6,1.1,14.43,50.9
12,30,6,7,1.4,16.06,50.5
12,30,6,8,1.5,18.39,50.0
12,30,6,9,1.4,21.36,49.6
12,30,6,10,1.4,23.38,48.3
12,30,6,11,1.4,24.58,47.1
12,30,6,12,1.3,25.35,47.0
12,30,6,13,1.2,25.31,46.9
12,30,6,14,1.2,25.65,47.1
12,30,6,15,1.2,25.34,47.0
12,30,6,16,1.2,24.99,47.6
12,30,6,17,1.2,23.82,47.9
12,30,6,18,1.5,22.67,51.4
12,30,6,19,1.6,22.16,51.3
12,30,6,20,1.7,21.6,51.5
12,30,6,21,1.6,21.01,47.1
12,30,6,22,1.3,20.01,47.5
12,30,6,23,1.0,18.25,46.6
12,30,6,24,0.8,17.27,46.8
1,1,0,1,0.7,16.08,47.0
1,1,0,2,0.7,15.41,47.0
1,1,0,3,0.7,14.85,47.4
1,1,0,4,0.7,14.24,48.7
1,1,0,5,0.7,13.94,50.2
1,1,0,6,1.1,14.16,51.7
1,1,0,7,1.5,15.92,53.2
1,1,0,8,1.6,19.25,54.8
1,1,0,9,1.6,21.76,56.4
1,1,0,10,1.4,24.08,53.2
1,1,0,11,1.2,25.7,50.1
1,1,0,12,1.6,25.81,47.1
1,1,0,13,1.0,25.31,49.5
1,1,0,14,1.0,25.76,51.5
1,1,0,15,1.1,26.34,49.2
1,1,0,16,1.0,25.97,47.1
1,1,0,17,1.0,24.64,46.7
1,1,0,18,1.8,22.94,46.6
1,1,0,19,1.4,21.71,46.6
1,1,0,20,1.6,20.75,46.6
1,1,0,21,1.4,19.38,46.6
1,1,0,22,1.1,18.08,46.6
1,1,0,23,0.9,16.93,46.7
1,1,0,24,0.8,16.44,46.9
1,2,1,1,0.7,15.76,47.2
1,2,1,2,0.7,14.94,48.9
1,2,1,3,0.7,14.87,50.9
1,2,1,4,0.7,14.46,48.2
1,2,1,5,0.7,14.04,49.3
1,2,1,6,1.1,14.46,47.7
1,2,1,7,1.4,16.34,50.3
1,2,1,8,1.4,19.22,52.9
1,2,1,9,1.4,21.83,55.5
1,2,1,10,1.3,24.35,53.7
1,2,1,11,1.3,25.43,51.9
1,2,1,12,1.3,26.32,50.2
1,2,1,13,1.4,26.72,48.7
1,2,1,14,1.2,27.21,47.3
1,2,1,15,1.3,27.36,46.6
1,2,1,16,1.3,26.29,46.6
1,2,1,17,1.4,25.27,46.5
1,2,1,18,1.4,23.86,46.5
1,2,1,19,1.6,22.68,46.5
1,2,1,20,1.6,21.68,46.6
1,2,1,21,1.5,20.96,46.6
1,2,1,22,1.2,20.32,46.8
1,2,1,23,0.9,19.21,47.0
1,2,1,24,0.8,18.8,48.4
1,3,2,1,0.8,18.16,50.0
1,3,2,2,0.6,17.59,51.8
1,3,2,3,0.6,16.93,53.8
1,3,2,4,0.6,16.46,55.9
1,3,2,5,0.7,16.42,58.2
1,3,2,6,1.1,16.54,60.5
1,3,2,7,1.4,17.98,63.0
1,3,2,8,1.4,20.17,65.4
1,3,2,9,1.4,22.89,67.9
1,3,2,10,1.3,24.09,65.2
1,3,2,11,1.3,25.63,62.5
1,3,2,12,1.2,26.19,60.0
1,3,2,13,1.3,26.3,57.5
1,3,2,14,1.4,26.5,55.3
1,3,2,15,1.2,26.76,53.4
1,3,2,16,1.3,26.28,51.8
1,3,2,17,1.3,25.49,50.5
1,3,2,18,1.5,24.3,49.6
1,3,2,19,1.6,22.74,49.2
1,3,2,20,1.7,21.91,49.2
1,3,2,21,1.5,21.6,49.6
1,3,2,22,1.2,20.93,50.4
1,3,2,23,0.9,20.71,51.5
1,3,2,24,0.8,19.07,52.9
1,4,3,1,0.7,18.38,54.6
1,4,3,2,0.7,17.92,56.5
1,4,3,3,0.7,17.46,58.7
1,4,3,4,0.7,17.52,61.0
1,4,3,5,0.8,16.61,63.5
1,4,3,6,1.4,14.75,66.1
1,4,3,7,1.4,15.28,68.8
1,4,3,8,1.6,18.46,71.6
1,4,3,9,1.5,21.36,74.4
1,4,3,10,1.5,23.34,72.3
1,4,3,11,1.5,24.46,70.3
1,4,3,12,1.3,24.96,68.3
1,4,3,13,1.4,25.1,66.4
1,4,3,14,1.9,24.21,64.7
1,4,3,15,1.6,25.36,63.2
1,4,3,16,1.7,24.32,61.8
1,4,3,17,1.5,21.32,60.8
1,4,3,18,1.6,17.63,60.0
1,4,3,19,1.8,18.6,59.5
1,4,3,20,1.7,18.56,59.4
1,4,3,21,1.8,18.36,59.5
1,4,3,22,1.2,17.91,59.9
1,4,3,23,1.0,17.36,60.5
1,4,3,24,0.8,16.9,61.4
1,5,4,1,0.8,16.57,62.4
1,5,4,2,0.6,15.92,63.6
1,5,4,3,0.6,15.58,65.0
1,5,4,4,0.7,15.43,66.5
1,5,4,5,0.7,15.33,68.1
1,5,4,6,1.2,15.71,69.8
1,5,4,7,1.4,17.43,71.6
1,5,4,8,1.5,18.93,73.4
1,5,4,9,1.5,20.71,75.2
1,5,4,10,1.5,22.98,73.4
1,5,4,11,1.4,24.18,71.6
1,5,4,12,1.4,25.35,69.9
1,5,4,13,1.4,26.1,68.3
1,5,4,14,1.4,25.81,66.8
1,5,4,15,1.4,24.93,65.4
1,5,4,16,1.4,23.91,64.3
1,5,4,17,1.4,23.07,63.4
1,5,4,18,1.6,22.21,62.8
1,5,4,19,1.8,21.58,62.5
1,5,4,20,1.8,21.11,62.4
1,5,4,21,1.6,20.77,62.6
1,5,4,22,1.1,20.0,63.0
1,5,4,23,0.9,19.92,63.7
1,5,4,24,0.8,19.69,64.5
1,6,5,1,0.7,19.45,65.5
1,6,5,2,0.7,19.08,66.7
1,6,5,3,0.7,18.29,68.1
1,6,5,4,0.7,17.97,69.5
1,6,5,5,0.7,17.89,71.0
1,6,5,6,1.1,18.02,72.7
1,6,5,7,1.8,18.94,74.3
1,6,5,8,1.4,20.32,76.1
1,6,5,9,1.4,21.88,77.8
1,6,5,10,1.41,23.06,73.1
1,6,5,11,1.4,24.65,68.5
1,6,5,12,1.6,25.08,64.0
1,6,5,13,1.4,25.57,59.8
1,6,5,14,1.4,26.23,55.9
1,6,5,15,1.6,26.47,52.4
1,6,5,16,1.3,25.87,49.3
1,6,5,17,1.4,24.72,46.7
1,6,5,18,1.5,23.62,46.9
1,6,5,19,1.8,22.56,46.6
1,6,5,20,1.5,20.41,46.7
1,6,5,21,1.5,19.47,46.7
1,6,5,22,1.3,19.31,46.7
1,6,5,23,0.8,19.03,46.9
1,6,5,24,0.8,17.5,47.1
1,7,6,1,0.7,17.03,47.9
1,7,6,2,0.7,16.94,50.1
1,7,6,3,0.7,16.6,52.7
1,7,6,4,0.7,16.45,55.6
1,7,6,5,0.7,16.43,58.7
1,7,6,6,1.2,16.7,62.0
1,7,6,7,1.7,17.77,65.4
1,7,6,8,1.8,19.96,68.9
1,7,6,9,1.6,22.61,72.5
1,7,6,10,1.4,24.43,68.9
1,7,6,11,1.4,26.32,65.4
1,7,6,12,1.3,27.33,62.0
1,7,6,13,1.4,27.34,58.7
1,7,6,14,1.4,27.23,55.6
1,7,6,15,1.4,27.03,52.8
1,7,6,16,1.4,26.7,50.2
1,7,6,17,1.3,25.75,48.0
1,7,6,18,1.5,24.11,46.7
1,7,6,19,1.7,23.04,46.6
1,7,6,20,1.7,22.07,46.6
1,7,6,21,1.5,20.95,46.5
1,7,6,22,1.1,20.0,46.5
1,7,6,23,1.0,19.18,46.5
1,7,6,24,0.8,18.29,46.5
1,8,0,1,0.6,17.87,46.5
1,8,0,2,0.6,17.43,46.6
1,8,0,3,0.6,17.0,46.6
1,8,0,4,0.6,16.01,47.3
1,8,0,5,0.6,15.78,48.7
1,8,0,6,0.7,16.23,50.2
1,8,0,7,1.1,17.56,51.8
1,8,0,8,1.3,21.07,53.5
1,8,0,9,1.4,23.68,55.2
1,8,0,10,1.3,26.32,53.1
1,8,0,11,1.3,27.35,51.0
1,8,0,12,1.5,27.84,49.0
1,8,0,13,1.3,27.99,47.0
1,8,0,14,1.2,28.27,47.7
1,8,0,15,1.2,28.1,48.5
1,8,0,16,1.2,27.63,48.3
1,8,0,17,1.2,26.69,51.0
1,8,0,18,1.4,25.43,50.1
1,8,0,19,1.6,24.77,49.5
1,8,0,20,1.8,19.75,49.1
1,8,0,21,1.5,19.99,49.0
1,8,0,22,1.2,19.51,49.2
1,8,0,23,0.8,19.12,49.5
1,8,0,24,0.8,18.05,50.1
1,9,1,1,0.6,17.26,50.8
1,9,1,2,0.6,16.19,46.9
1,9,1,3,0.6,15.54,46.7
1,9,1,4,0.7,15.51,47.0
1,9,1,5,0.7,14.87,46.9
1,9,1,6,1.1,16.02,47.6
1,9,1,7,1.3,17.72,47.9
1,9,1,8,1.5,20.64,49.3
1,9,1,9,1.4,24.17,50.8
1,9,1,10,1.6,26.41,47.5
1,9,1,11,1.5,27.6,49.5
1,9,1,12,1.4,28.34,51.2
1,9,1,13,1.4,28.91,48.3
1,9,1,14,1.5,29.19,48.5
1,9,1,15,1.5,29.03,49.2
1,9,1,16,1.5,28.3,51.0
1,9,1,17,1.4,27.11,49.2
1,9,1,18,1.5,25.44,47.9
1,9,1,19,1.8,24.04,47.0
1,9,1,20,1.8,22.72,46.6
1,9,1,21,1.5,21.11,46.6
1,9,1,22,1.2,20.26,47.0
1,9,1,23,0.8,19.0,47.8
1,9,1,24,0.7,18.05,48.8
1,10,2,1,0.7,17.18,50.2
1,10,2,2,0.7,16.29,47.1
1,10,2,3,0.8,15.72,47.7
1,10,2,4,0.8,15.27,48.2
1,10,2,5,0.8,15.33,47.9
1,10,2,6,1.2,15.94,50.2
1,10,2,7,1.4,17.64,47.7
1,10,2,8,1.7,20.65,48.1
1,10,2,9,1.4,23.6,47.6
1,10,2,10,1.4,26.1,47.1
1,10,2,11,1.4,27.53,46.6
1,10,2,12,1.4,28.23,46.6
1,10,2,13,1.4,28.4,46.4
1,10,2,14,1.4,28.76,46.3
1,10,2,15,1.4,28.37,46.3
1,10,2,16,1.5,27.46,46.2
1,10,2,17,1.3,26.24,46.2
1,10,2,18,1.4,24.84,46.2
1,10,2,19,1.8,23.63,46.2
1,10,2,20,1.8,22.24,46.2
1,10,2,21,1.5,21.02,46.2
1,10,2,22,1.2,19.87,46.3
1,10,2,23,0.8,19.04,46.3
1,10,2,24,0.6,18.24,46.4
1,11,3,1,0.6,17.64,46.4
1,11,3,2,0.6,16.7,46.5
1,11,3,3,0.6,15.73,46.6
1,11,3,4,0.6,15.18,46.8
1,11,3,5,0.7,14.6,47.3
1,11,3,6,1.2,15.5,47.9
1,11,3,7,1.3,17.0,48.5
1,11,3,8,1.4,19.5,49.2
1,11,3,9,1.4,22.69,49.8
1,11,3,10,1.5,24.79,50.1
1,11,3,11,1.5,26.57,50.4
1,11,3,12,1.5,27.01,50.6
1,11,3,13,1.4,27.35,50.9
1,11,3,14,1.4,27.55,51.2
1,11,3,15,1.4,27.34,51.6
1,11,3,16,1.4,26.78,51.9
1,11,3,17,1.5,25.61,52.2
1,11,3,18,1.4,24.44,52.6
1,11,3,19,1.7,23.53,53.0
1,11,3,20,1.8,22.58,53.4
1,11,3,21,1.6,21.32,53.8
1,11,3,22,1.2,20.36,54.3
1,11,3,23,0.8,19.4,54.7
1,11,3,24,0.7,18.58,55.2
1,12,4,1,0.6,17.96,55.7
1,12,4,2,0.6,17.42,56.2
1,12,4,3,0.6,17.18,56.7
1,12,4,4,0.6,16.61,57.2
1,12,4,5,0.8,15.98,57.7
1,12,4,6,1.1,16.68,58.3
1,12,4,7,1.3,17.77,58.8
1,12,4,8,1.5,19.7,59.4
1,12,4,9,1.4,22.07,59.9
1,12,4,10,1.4,24.11,57.6
1,12,4,11,1.4,25.38,55.3
1,12,4,12,1.4,26.14,53.1
1,12,4,13,1.3,26.6,51.1
1,12,4,14,1.3,26.36,49.2
1,12,4,15,1.4,25.81,47.6
1,12,4,16,1.4,25.75,46.6
1,12,4,17,1.4,24.99,46.6
1,12,4,18,1.5,24.15,46.6
1,12,4,19,1.7,23.36,46.6
1,12,4,20,1.6,22.04,46.7
1,12,4,21,1.6,20.87,46.7
1,12,4,22,1.2,20.35,46.8
1,12,4,23,1.0,19.53,46.8
1,12,4,24,0.8,18.88,48.2
1,13,5,1,0.7,18.17,49.8
1,13,5,2,0.7,17.76,51.7
1,13,5,3,0.7,17.42,53.8
1,13,5,4,0.7,17.14,56.0
1,13,5,5,1.0,16.94,58.4
1,13,5,6,1.1,17.29,60.9
1,13,5,7,1.6,18.52,63.4
1,13,5,8,1.6,20.06,66.1
1,13,5,9,1.6,21.11,68.7
1,13,5,10,1.5,21.92,69.9
1,13,5,11,1.1,22.85,71.1
1,13,5,12,1.3,24.42,72.3
1,13,5,13,1.3,24.76,73.4
1,13,5,14,1.3,24.47,74.4
1,13,5,15,1.4,23.64,75.3
1,13,5,16,1.4,23.06,76.1
1,13,5,17,1.5,21.1,76.7
1,13,5,18,1.5,18.79,77.2
1,13,5,19,1.8,16.92,77.5
1,13,5,20,1.7,16.66,77.6
1,13,5,21,1.4,16.68,77.5
1,13,5,22,1.1,16.26,77.3
1,13,5,23,0.8,16.2,77.0
1,13,5,24,0.6,15.79,76.5
1,14,6,1,0.7,15.41,75.9
1,14,6,2,0.7,14.98,75.2
1,14,6,3,0.7,14.77,74.4
1,14,6,4,0.6,14.63,73.6
1,14,6,5,0.6,14.78,72.7
1,14,6,6,1.1,15.01,71.7
1,14,6,7,1.5,16.83,70.7
1,14,6,8,1.5,18.76,69.6
1,14,6,9,1.4,21.23,68.6
1,14,6,10,1.4,23.39,69.4
1,14,6,11,1.4,24.92,70.2
1,14,6,12,1.4,25.45,71.0
1,14,6,13,1.4,24.93,71.8
1,14,6,14,1.4,25.29,72.7
1,14,6,15,1.4,25.62,73.5
1,14,6,16,1.3,23.32,74.5
1,14,6,17,1.6,20.01,75.4
1,14,6,18,1.6,17.93,76.4
1,14,6,19,1.7,16.01,77.4
1,14,6,20,1.8,16.36,78.5
1,14,6,21,1.5,16.53,79.7
1,14,6,22,1.1,16.34,80.9
1,14,6,23,0.8,16.11,82.1
1,14,6,24,0.6,16.14,83.3
1,15,0,1,0.6,16.2,84.6
1,15,0,2,0.6,16.18,85.9
1,15,0,3,0.6,16.16,87.3
1,15,0,4,0.7,16.28,88.6
1,15,0,5,0.7,16.5,90.0
1,15,0,6,1.0,16.39,91.4
1,15,0,7,1.3,15.2,92.8
1,15,0,8,1.4,15.04,94.2
1,15,0,9,1.4,15.63,95.6
1,15,0,10,1.4,16.57,93.8
1,15,0,11,1.3,20.0,91.9
1,15,0,12,1.2,22.4,90.2
1,15,0,13,1.2,23.73,88.5
1,15,0,14,1.2,24.18,86.9
1,15,0,15,1.1,22.11,85.5
1,15,0,16,1.4,20.41,84.2
1,15,0,17,1.2,19.86,83.2
1,15,0,18,1.3,19.56,82.3
1,15,0,19,1.6,18.88,81.7
1,15,0,20,1.5,18.42,81.3
1,15,0,21,1.5,18.05,81.2
1,15,0,22,1.2,18.24,81.2
1,15,0,23,0.8,18.12,81.4
1,15,0,24,0.6,17.69,81.8
1,16,1,1,0.6,17.55,82.3
1,16,1,2,0.6,17.01,83.0
1,16,1,3,0.6,16.11,83.8
1,16,1,4,0.6,15.78,84.7
1,16,1,5,0.7,15.7,85.6
1,16,1,6,1.7,15.73,86.7
1,16,1,7,1.6,15.98,87.8
1,16,1,8,1.7,16.22,88.9
1,16,1,9,1.5,18.33,90.0
1,16,1,10,1.8,20.19,87.5
1,16,1,11,1.6,19.91,85.0
1,16,1,12,1.5,19.99,82.6
1,16,1,13,1.3,20.89,80.3
1,16,1,14,1.3,22.36,78.1
1,16,1,15,1.3,21.93,76.1
1,16,1,16,1.3,21.81,74.3
1,16,1,17,1.4,21.26,72.8
1,16,1,18,1.5,20.52,71.5
1,16,1,19,1.7,19.67,70.5
1,16,1,20,1.6,18.27,69.9
1,16,1,21,1.4,17.92,69.5
1,16,1,22,1.1,17.55,69.4
1,16,1,23,0.7,17.45,69.5
1,16,1,24,0.7,16.87,69.8
1,17,2,1,0.7,16.14,70.3
1,17,2,2,0.7,16.11,71.0
1,17,2,3,0.7,16.33,71.8
1,17,2,4,0.7,16.35,72.7
1,17,2,5,0.7,16.32,73.8
1,17,2,6,1.0,16.78,74.9
1,17,2,7,1.3,17.2,76.1
1,17,2,8,1.4,18.55,77.3
1,17,2,9,1.4,20.77,78.6
1,17,2,10,1.5,20.83,78.9
1,17,2,11,1.2,21.05,79.2
1,17,2,12,1.2,21.46,79.5
1,17,2,13,1.3,22.72,79.8
1,17,2,14,1.1,23.14,80.1
1,17,2,15,1.2,21.63,80.3
1,17,2,16,1.3,20.12,80.5
1,17,2,17,1.3,19.86,80.6
1,17,2,18,1.4,19.43,80.7
1,17,2,19,1.5,19.01,80.7
1,17,2,20,1.6,18.63,80.7
1,17,2,21,1.5,18.29,80.6
1,17,2,22,1.2,17.46,80.5
1,17,2,23,0.9,16.62,80.3
1,17,2,24,0.8,16.07,80.1
1,18,3,1,0.7,15.92,79.8
1,18,3,2,0.7,15.63,79.5
1,18,3,3,0.7,14.84,79.2
1,18,3,4,0.7,14.83,78.8
1,18,3,5,0.7,15.37,78.5
1,18,3,6,1.0,16.0,78.1
1,18,3,7,1.3,16.81,77.7
1,18,3,8,1.4,18.65,77.3
1,18,3,9,1.5,20.54,76.9
1,18,3,10,1.4,22.31,79.0
1,18,3,11,1.4,24.15,81.1
1,18,3,12,1.3,25.22,83.1
1,18,3,13,1.3,25.05,85.0
1,18,3,14,1.2,24.54,86.8
1,18,3,15,1.3,24.84,88.4
1,18,3,16,1.3,25.07,89.8
1,18,3,17,1.3,23.21,91.0
1,18,3,18,1.3,22.61,91.9
1,18,3,19,1.4,21.78,92.5
1,18,3,20,1.7,20.88,92.9
1,18,3,21,1.5,19.99,93.0
1,18,3,22,1.2,19.16,92.9
1,18,3,23,1.0,19.06,92.5
1,18,3,24,0.7,19.03,92.0
1,19,4,1,0.6,18.86,91.3
